代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率
000066.SZ,中国长城,20110303,8.08,8.08,8.13,7.94,7.95,10971573,90987313,-0.14,-1.6766,1.9116,4712199975,N/A,10866705804,573958584,0,1323593886,27.694,4.7604,0.1302,-19.4053
000066.SZ,中国长城,20110304,7.95,7.94,8.17,7.91,8.12,15060258,125140932,0.17,2.1924,2.6239,4815512520,N/A,11104952704,573958584,0,1323593886,28.3012,4.8647,0.1331,-19.8307
000066.SZ,中国长城,20110307,8.12,8.13,8.29,8.11,8.18,23511016,199428265,0.06,0.7151,4.0963,4849950035,N/A,11184368337,573958584,0,1323593886,28.5036,4.8995,0.134,-19.9725
000066.SZ,中国长城,20110308,8.18,8.17,8.40,8.13,8.32,23473503,200860919,0.14,1.6568,4.0898,4930304237,N/A,11369671481,573958584,0,1323593886,28.9758,4.9807,0.1363,-20.3034
000066.SZ,中国长城,20110309,8.32,8.32,8.49,8.24,8.35,23867052,206533252,0.04,0.4657,4.1583,4953262580,N/A,11422615236,573958584,0,1323593886,29.1108,5.0039,0.1369,-20.398
000066.SZ,中国长城,20110310,8.35,8.38,8.45,8.17,8.20,17057802,146373561,-0.15,-1.8540,2.9720,4861429206,N/A,11210840214,573958584,0,1323593886,28.5711,4.9111,0.1344,-20.0198
000066.SZ,中国长城,20110311,8.20,8.14,8.47,8.09,8.25,24009715,205979368,0.05,0.5903,4.1832,4890127136,N/A,11277019909,573958584,0,1323593886,28.7397,4.9401,0.1351,-20.138
000066.SZ,中国长城,20110314,8.25,8.21,8.51,8.21,8.49,23996999,207820678,0.24,2.9343,4.1810,5033616782,N/A,11607918380,573958584,0,1323593886,29.583,5.0851,0.1391,-20.7289
000066.SZ,中国长城,20110315,8.49,8.47,8.47,8.01,8.31,23628176,200861824,-0.18,-2.1665,4.1167,4924564651,N/A,11356435542,573958584,0,1323593886,28.9421,4.9749,0.1361,-20.2798
000066.SZ,中国长城,20110316,8.31,8.28,8.68,8.21,8.59,33314235,293425146,0.28,3.3800,5.8043,5091012640,N/A,11740277769,573958584,0,1323593886,29.9203,5.143,0.1407,-20.9653
000066.SZ,中国长城,20110317,8.59,8.47,8.67,8.30,8.36,23069726,202124473,-0.22,-2.5930,4.0194,4959002166,N/A,11435851175,573958584,0,1323593886,29.1445,5.0097,0.137,-20.4216
000066.SZ,中国长城,20110318,8.36,8.42,8.57,8.37,8.45,12204408,106755271,0.09,1.0417,2.1264,5010658438,N/A,11554974625,573958584,0,1323593886,29.4481,5.0619,0.1385,-20.6344
000066.SZ,中国长城,20110321,8.45,8.44,8.49,8.23,8.29,11603242,99714289,-0.16,-1.9473,2.0216,4913085479,N/A,11329963664,573958584,0,1323593886,28.8746,4.9633,0.1358,-20.2325
000066.SZ,中国长城,20110322,8.29,8.32,8.36,8.10,8.19,9991153,84560454,-0.10,-1.1682,1.7407,4855689621,N/A,11197604276,573958584,0,1323593886,28.5373,4.9053,0.1342,-19.9962
000066.SZ,中国长城,20110323,8.19,8.19,8.29,8.12,8.28,10818474,91756796,0.09,1.0638,1.8849,4907345893,N/A,11316727725,573958584,0,1323593886,28.8409,4.9575,0.1356,-20.2089
000066.SZ,中国长城,20110324,8.28,8.29,8.59,8.21,8.48,21963236,190604046,0.20,2.4561,3.8266,5027877196,N/A,11594682441,573958584,0,1323593886,29.5493,5.0793,0.139,-20.7053
000066.SZ,中国长城,20110325,8.48,8.48,8.57,8.40,8.46,15079091,131909095,-0.02,-0.2283,2.6272,5016398024,N/A,11568210564,573958584,0,1323593886,29.4818,5.0677,0.1386,-20.658
000066.SZ,中国长城,20110328,8.46,8.47,8.58,8.40,8.54,16597943,145504310,0.08,0.9153,2.8918,5062314711,N/A,11674098075,573958584,0,1323593886,29.7517,5.114,0.1399,-20.8471
000066.SZ,中国长城,20110329,8.54,8.60,8.95,8.59,8.69,39444629,359119808,0.15,1.8141,6.8724,5154148084,N/A,11885873096,573958584,0,1323593886,30.2914,5.2068,0.1424,-21.2253
000066.SZ,中国长城,20110330,8.69,8.62,9.48,8.61,9.21,55163585,515657836,0.51,5.9020,9.6111,5458346134,N/A,12587377856,573958584,0,1323593886,32.0792,5.5141,0.1508,-22.478
000066.SZ,中国长城,20110331,9.21,9.15,9.15,8.66,8.67,36044513,331727053,-0.53,-5.7834,6.2800,5142668913,N/A,11859401219,573958584,0,1323593886,59.7701,3.4076,0.1421,-21.178
000066.SZ,中国长城,20110401,8.67,8.68,8.77,8.42,8.66,19854880,175570931,-0.01,-0.1116,3.4593,5136929327,N/A,11846165280,573958584,0,1323593886,59.7034,3.4038,0.142,-21.1544
000066.SZ,中国长城,20110406,8.66,8.62,8.69,8.44,8.58,17245963,152084435,-0.09,-1.0056,3.0047,5085273054,N/A,11727041830,573958584,0,1323593886,59.1031,3.3696,0.1405,-20.9416
000066.SZ,中国长城,20110407,8.58,8.54,8.66,8.47,8.57,19618141,172787688,-0.01,-0.1129,3.4180,5079533468,N/A,11713805891,573958584,0,1323593886,59.0364,3.3658,0.1404,-20.918
000066.SZ,中国长城,20110408,8.57,8.53,8.61,8.47,8.54,16932545,149365721,-0.03,-0.3390,2.9501,5062314711,N/A,11674098075,573958584,0,1323593886,58.8362,3.3544,0.1399,-20.8471
000066.SZ,中国长城,20110411,8.54,8.52,8.79,8.52,8.67,20281914,181981684,0.14,1.5873,3.5337,5142668913,N/A,11859401219,573958584,0,1323593886,59.7701,3.4076,0.1421,-21.178
000066.SZ,中国长城,20110412,8.67,8.75,9.05,8.71,8.83,24748693,226441586,0.15,1.7857,4.3119,5234502286,N/A,12071176240,573958584,0,1323593886,60.8375,3.4684,0.1447,-21.5562
000066.SZ,中国长城,20110413,8.83,8.80,8.80,8.60,8.78,15279050,137423744,-0.05,-0.5482,2.6620,5205804357,N/A,12004996546,573958584,0,1323593886,60.5039,3.4494,0.1439,-21.438
000066.SZ,中国长城,20110414,8.78,8.83,9.09,8.75,9.00,34311235,318009480,0.22,2.5358,5.9780,5337814831,N/A,12309423140,573958584,0,1323593886,62.0382,3.5369,0.1475,-21.9816
000066.SZ,中国长城,20110415,9.00,9.02,9.47,9.02,9.25,51688977,495056336,0.24,2.6882,9.0057,5481304477,N/A,12640321611,573958584,0,1323593886,63.7059,3.632,0.1515,-22.5725
000066.SZ,中国长城,20110418,9.25,9.25,9.25,9.25,9.25,N/A,N/A,0.00,0.0000,N/A,5481304477,N/A,12640321611,573958584,0,1323593886,63.7059,3.632,0.1515,-22.5725
000066.SZ,中国长城,20110419,9.25,9.20,9.66,9.07,9.30,43565510,423183617,0.06,0.6283,7.5904,5515741992,N/A,12719737244,573958584,0,1323593886,64.1061,3.6548,0.1524,-22.7143
000066.SZ,中国长城,20110420,9.30,9.25,9.40,8.90,8.98,29797879,279508461,-0.32,-3.4339,5.1916,5326335660,N/A,12282951262,573958584,0,1323593886,61.9048,3.5293,0.1472,-21.9343
000066.SZ,中国长城,20110421,8.98,9.00,9.16,8.95,9.03,20330044,190079118,0.05,0.5388,3.5421,5355033589,N/A,12349130956,573958584,0,1323593886,62.2383,3.5483,0.148,-22.0525
000066.SZ,中国长城,20110422,9.03,9.02,9.02,8.82,8.86,16130884,148024875,-0.17,-1.9293,2.8105,5251721044,N/A,12110884057,573958584,0,1323593886,61.0376,3.4799,0.1451,-21.6271
000066.SZ,中国长城,20110425,8.86,8.92,8.93,8.51,8.52,15812588,141348317,-0.34,-3.8251,2.7550,5050835539,N/A,11647626197,573958584,0,1323593886,58.7028,3.3467,0.1396,-20.7998
000066.SZ,中国长城,20110426,8.52,8.52,8.52,8.52,8.52,N/A,N/A,0.00,0.0000,N/A,5050835539,N/A,11647626197,573958584,0,1323593886,58.7028,3.3467,0.1396,-20.7998
000066.SZ,中国长城,20110427,8.52,8.44,8.46,8.02,8.17,14125582,121109211,-0.35,-4.0909,2.4611,4844210449,N/A,11171132398,573958584,0,1323593886,56.3013,3.2098,0.1339,-19.9489
000066.SZ,中国长城,20110428,8.17,8.17,8.28,7.79,7.83,9898688,82390916,-0.34,-4.1469,1.7246,4643324945,N/A,10707874538,573958584,0,1323593886,53.9666,3.0767,0.1283,-19.1216
000066.SZ,中国长城,20110429,7.83,7.94,8.29,7.94,8.15,10265086,86151041,0.32,4.0791,1.7885,4832731277,N/A,11144660520,573958584,0,1323593886,56.1679,3.2022,0.1336,-19.9016
000066.SZ,中国长城,20110503,8.15,8.04,8.23,8.02,8.22,7745325,65222389,0.07,0.8314,1.3495,4872908378,N/A,11237312092,573958584,0,1323593886,71.2005,3.3597,0.1347,-20.0671
000066.SZ,中国长城,20110504,8.22,8.20,8.20,7.79,7.86,13236617,108363584,-0.36,-4.3581,2.3062,4660543702,N/A,10747582354,573958584,0,1323593886,68.0975,3.2133,0.1288,-19.1926
000066.SZ,中国长城,20110505,7.86,7.86,7.92,7.55,7.83,12165848,97214654,-0.03,-0.3695,2.1196,4643324945,N/A,10707874538,573958584,0,1323593886,67.8459,3.2014,0.1283,-19.1216
000066.SZ,中国长城,20110506,7.83,7.79,7.97,7.65,7.89,9491087,76846745,0.06,0.7417,1.6536,4677762460,N/A,10787290171,573958584,0,1323593886,68.3491,3.2252,0.1293,-19.2635
000066.SZ,中国长城,20110509,7.89,7.92,8.04,7.82,7.96,7823351,64296071,0.07,0.8589,1.3631,4717939560,N/A,10879941743,573958584,0,1323593886,68.9361,3.2529,0.1304,-19.4289
000066.SZ,中国长城,20110510,7.96,8.06,8.06,7.86,7.95,7267759,59444365,-0.01,-0.1217,1.2663,4712199975,N/A,10866705804,573958584,0,1323593886,68.8523,3.2489,0.1302,-19.4053
000066.SZ,中国长城,20110511,7.95,7.94,8.23,7.87,8.23,12789373,106176057,0.28,3.5323,2.2283,4878647964,N/A,11250548031,573958584,0,1323593886,71.2843,3.3637,0.1348,-20.0907
000066.SZ,中国长城,20110512,8.23,8.21,8.38,8.10,8.18,16614767,141733438,-0.05,-0.5882,2.8948,4849950035,N/A,11184368337,573958584,0,1323593886,70.865,3.3439,0.134,-19.9725
000066.SZ,中国长城,20110513,8.18,8.15,8.32,8.01,8.19,8861733,74588170,0.01,0.1183,1.5440,4855689621,N/A,11197604276,573958584,0,1323593886,70.9489,3.3479,0.1342,-19.9962
000066.SZ,中国长城,20110516,8.19,8.17,8.29,8.04,8.05,9481692,80016315,-0.14,-1.6548,1.6520,4775335419,N/A,11012301132,573958584,0,1323593886,69.7748,3.2925,0.132,-19.6653
000066.SZ,中国长城,20110517,8.05,8.06,8.06,7.77,7.91,9592555,78407465,-0.15,-1.8029,1.6713,4689241631,N/A,10813762049,573958584,0,1323593886,68.5168,3.2331,0.1296,-19.3107
000066.SZ,中国长城,20110518,7.91,7.90,7.98,7.84,7.95,6963573,57019333,0.04,0.4896,1.2133,4712199975,N/A,10866705804,573958584,0,1323593886,68.8523,3.2489,0.1302,-19.4053
000066.SZ,中国长城,20110519,7.95,7.94,7.99,7.87,7.88,5989832,49042215,-0.07,-0.8526,1.0436,4672022874,N/A,10774054232,573958584,0,1323593886,68.2652,3.2212,0.1291,-19.2398
000066.SZ,中国长城,20110520,7.88,7.90,7.93,7.75,7.81,6111961,49348417,-0.07,-0.8600,1.0649,4631845773,N/A,10681402660,573958584,0,1323593886,67.6782,3.1935,0.128,-19.0744
000066.SZ,中国长城,20110523,7.81,7.79,7.81,7.45,7.46,8452884,66513869,-0.35,-4.4610,1.4727,4425220683,N/A,10204908861,573958584,0,1323593886,64.6591,3.0511,0.1223,-18.2235
000066.SZ,中国长城,20110524,7.46,7.44,7.44,7.16,7.34,8120127,61002906,-0.13,-1.6861,1.4148,4350606067,N/A,10032841656,573958584,0,1323593886,63.5688,2.9996,0.1202,-17.9162
000066.SZ,中国长城,20110525,7.34,7.33,7.42,7.18,7.19,6032778,45564167,-0.15,-1.9789,1.0511,4264512279,N/A,9834302573,573958584,0,1323593886,62.3109,2.9403,0.1179,-17.5617
000066.SZ,中国长城,20110526,7.19,7.23,7.33,7.15,7.15,5798366,43338521,-0.04,-0.5384,1.0102,4241553936,N/A,9781358818,573958584,0,1323593886,61.9754,2.9244,0.1172,-17.4671
000066.SZ,中国长城,20110527,7.15,7.16,7.21,6.97,6.99,4774131,34855882,-0.16,-2.3004,0.8318,4143980976,N/A,9556347857,573958584,0,1323593886,60.5497,2.8572,0.1145,-17.0653
000066.SZ,中国长城,20110530,6.99,6.97,7.13,6.95,6.96,5647828,40981034,-0.03,-0.4155,0.9840,4126762219,N/A,9516640040,573958584,0,1323593886,60.2981,2.8453,0.114,-16.9944
000066.SZ,中国长城,20110531,6.96,7.04,7.18,6.97,7.17,4988165,36424852,0.21,3.0598,0.8691,4253033107,N/A,9807830695,573958584,0,1323593886,62.1432,2.9323,0.1175,-17.5144
000066.SZ,中国长城,20110601,7.17,7.19,7.24,7.10,7.20,4564123,33750291,0.03,0.4049,0.7952,4270251865,N/A,9847538512,573958584,0,1323593886,62.3947,2.9442,0.118,-17.5853
000066.SZ,中国长城,20110602,7.20,7.11,7.11,6.94,7.01,5267107,38099423,-0.19,-2.6882,0.9177,4155460148,N/A,9582819735,573958584,0,1323593886,60.7175,2.8651,0.1148,-17.1126
000066.SZ,中国长城,20110603,7.01,7.02,7.21,7.02,7.17,5211714,38560529,0.16,2.3481,0.9080,4253033107,N/A,9807830695,573958584,0,1323593886,62.1432,2.9323,0.1175,-17.5144
000066.SZ,中国长城,20110607,7.17,7.17,7.22,7.12,7.18,4645218,34455517,0.01,0.1350,0.8093,4258772693,N/A,9821066634,573958584,0,1323593886,62.227,2.9363,0.1177,-17.538
000066.SZ,中国长城,20110608,7.18,7.18,7.24,7.09,7.23,4431011,32844021,0.05,0.6739,0.7720,4287470622,N/A,9887246328,573958584,0,1323593886,62.6463,2.9561,0.1185,-17.6562
000066.SZ,中国长城,20110609,7.23,7.18,7.55,7.18,7.33,14033332,107006690,0.10,1.3387,2.4450,4344866481,N/A,10019605717,573958584,0,1323593886,63.485,2.9957,0.1201,-17.8926
000066.SZ,中国长城,20110610,7.33,7.29,7.39,7.12,7.28,6501601,48543678,-0.05,-0.6605,1.1328,4316168552,N/A,9953426023,573958584,0,1323593886,63.0657,2.9759,0.1193,-17.7744
000066.SZ,中国长城,20110613,7.28,7.23,7.23,7.07,7.16,3687694,27173315,-0.12,-1.5957,0.6425,4247293522,N/A,9794594756,573958584,0,1323593886,62.0593,2.9284,0.1174,-17.4907
000066.SZ,中国长城,20110614,7.16,7.19,7.28,7.14,7.25,3930127,29409845,0.09,1.2162,0.6847,4298949794,N/A,9913718206,573958584,0,1323593886,62.8141,2.964,0.1188,-17.7035
000066.SZ,中国长城,20110615,7.25,7.20,7.30,7.13,7.14,6068016,45165794,-0.12,-1.6021,1.0572,4230074764,N/A,9754886940,573958584,0,1323593886,61.8077,2.9165,0.1169,-17.4198
000066.SZ,中国长城,20110616,7.14,7.08,7.08,6.93,6.98,7134398,51347815,-0.15,-2.1710,1.2430,4138241391,N/A,9543111918,573958584,0,1323593886,60.4659,2.8532,0.1144,-17.0417
000066.SZ,中国长城,20110617,6.98,7.01,7.04,6.80,6.81,4730139,33636012,-0.17,-2.3743,0.8241,4011970502,N/A,9251921263,573958584,0,1323593886,58.6209,2.7661,0.1109,-16.5217
000066.SZ,中国长城,20110620,6.81,6.81,6.82,6.61,6.64,4624690,31649768,-0.18,-2.5751,0.8058,3908657957,N/A,9013674364,573958584,0,1323593886,57.1113,2.6949,0.108,-16.0962
000066.SZ,中国长城,20110621,6.64,6.63,6.70,6.59,6.68,3766975,25671979,0.04,0.5874,0.6563,3931616300,N/A,9066618119,573958584,0,1323593886,57.4468,2.7107,0.1087,-16.1908
000066.SZ,中国长城,20110622,6.68,6.71,6.72,6.63,6.66,3346246,22857970,-0.02,-0.2920,0.5830,3920137129,N/A,9040146241,573958584,0,1323593886,57.279,2.7028,0.1083,-16.1435
000066.SZ,中国长城,20110623,6.66,6.66,6.84,6.55,6.79,5732310,39414830,0.14,2.0498,0.9987,4000491330,N/A,9225449385,573958584,0,1323593886,58.4531,2.7582,0.1106,-16.4744
000066.SZ,中国长城,20110624,6.79,6.78,7.01,6.74,6.96,8077373,57320303,0.17,2.4390,1.4073,4098064290,N/A,9450460346,573958584,0,1323593886,59.8788,2.8255,0.1133,-16.8762
000066.SZ,中国长城,20110627,6.96,7.01,7.06,6.82,6.98,16206265,115054420,0.02,0.2801,2.8236,4109543461,N/A,9476932224,573958584,0,1323593886,60.0466,2.8334,0.1136,-16.9235
000066.SZ,中国长城,20110628,6.98,6.94,7.03,6.90,6.95,8505511,60736712,-0.03,-0.4190,1.4819,4092324704,N/A,9437224407,573958584,0,1323593886,59.795,2.8215,0.1131,-16.8526
000066.SZ,中国长城,20110629,6.95,6.93,7.00,6.82,6.82,9399529,66581977,-0.13,-1.8233,1.6377,4017710088,N/A,9265157202,573958584,0,1323593886,58.7047,2.7701,0.111,-16.5453
000066.SZ,中国长城,20110630,6.82,6.82,6.96,6.82,6.92,7326553,51838293,0.10,1.4286,1.2760,4076536497,N/A,9397516591,574160070,0,1323593886,59.5434,2.8097,0.1126,-16.7817
000066.SZ,中国长城,20110701,6.92,6.92,6.98,6.90,6.92,7043808,50136730,0.00,0.0000,1.2268,4076536497,N/A,9397516591,574160070,0,1323593886,59.5434,2.8097,0.1126,-16.7817
000066.SZ,中国长城,20110704,6.92,6.93,7.09,6.93,7.07,12674323,91389686,0.15,2.1127,2.2075,4162660508,N/A,9596055674,574160070,0,1323593886,60.8013,2.869,0.115,-17.1362
000066.SZ,中国长城,20110705,7.07,7.11,7.18,7.02,7.11,10863965,79084552,0.04,0.5517,1.8921,4185626910,N/A,9648999429,574160070,0,1323593886,61.1368,2.8849,0.1156,-17.2308
000066.SZ,中国长城,20110706,7.11,7.10,7.10,6.98,7.08,9724444,70214184,-0.03,-0.4115,1.6937,4168402108,N/A,9609291612,574160070,0,1323593886,60.8852,2.873,0.1152,-17.1598
000066.SZ,中国长城,20110707,7.08,7.07,7.27,7.03,7.18,15829607,116410039,0.10,1.3774,2.7570,4225818115,N/A,9741651001,574160070,0,1323593886,61.7238,2.9126,0.1167,-17.3962
000066.SZ,中国长城,20110708,7.18,7.14,7.32,7.14,7.23,13315125,99057880,0.06,0.8152,2.3191,4260267719,N/A,9821066634,574160070,0,1323593886,62.227,2.9363,0.1177,-17.538
000066.SZ,中国长城,20110711,7.23,7.21,7.24,7.12,7.16,8070528,59264824,-0.08,-1.0782,1.4056,4214334914,N/A,9715179123,574160070,0,1323593886,61.5561,2.9046,0.1164,-17.3489
000066.SZ,中国长城,20110712,7.16,7.10,7.12,6.94,6.96,9167449,65918655,-0.19,-2.7248,1.5967,4099502900,N/A,9450460346,574160070,0,1323593886,59.8788,2.8255,0.1133,-16.8762
000066.SZ,中国长城,20110713,6.96,6.96,7.12,6.94,7.08,5949545,42976330,0.12,1.6807,1.0362,4168402108,N/A,9609291612,574160070,0,1323593886,60.8852,2.873,0.1152,-17.1598
000066.SZ,中国长城,20110714,7.08,7.06,7.15,7.05,7.11,6573150,47795122,0.03,0.4132,1.1448,4185626910,N/A,9648999429,574160070,0,1323593886,61.1368,2.8849,0.1156,-17.2308
000066.SZ,中国长城,20110715,7.11,7.07,7.20,7.07,7.18,9810300,71906876,0.07,0.9602,1.7086,4225818115,N/A,9741651001,574160070,0,1323593886,61.7238,2.9126,0.1167,-17.3962
000066.SZ,中国长城,20110718,7.18,7.17,7.29,7.16,7.18,8769388,64886031,0.01,0.1359,1.5273,4231559716,N/A,9754886940,574160070,0,1323593886,61.8077,2.9165,0.1169,-17.4198
